G,sigma2,num_samples,M,rho,NMC,mean_emp_loss,std_emp_loss,mean_displacement,std_displacement,mean_excess_loss,std_excess_loss
1-modal,0.1,1000,3,0.045,25,0.05869484485837465,0.0026138610350408156,0.009375398551341842,0.002099811315955764,0.009601262732472738,0.0020741966684656296
1-modal,0.1,1000,3,0.065,25,0.05603346348920855,0.0019763429642266103,0.005692812715423263,0.0009852393304076918,0.00693988136330664,0.0012886382201888911
1-modal,0.1,1000,3,0.085,25,0.055258149838908956,0.0018480290757559097,0.004179002433445767,0.0005492099583160834,0.006164567713007041,0.0010275396410312433
1-modal,0.1,1000,3,0.1,25,0.055111345151671404,0.001829444443853267,0.0036195414122393295,0.00045276575830343295,0.006017763025769492,0.0009700852222792852
1-modal,0.1,1000,3,0.125,25,0.0552282651954358,0.0018434863204408864,0.003146957952418961,0.00038390648164759984,0.006134683069533883,0.0009604303955443784
1-modal,0.1,1000,3,0.15,25,0.055615276073869825,0.0018610120583275609,0.0030128593848820343,0.00035056330806483696,0.006521693947967913,0.000962997305207764
1-modal,0.1,1000,3,0.175,25,0.05612979883006804,0.0018634100106489184,0.003069810408869293,0.0003416416141335464,0.007036216704166126,0.0009513734034453468
1-modal,0.1,1000,3,0.2,25,0.05671940069223919,0.0018736343455862652,0.0032557742478243547,0.0003496751428229039,0.007625818566337281,0.000960354809147596
1-modal,0.1,1000,4,0.015,25,0.06935564430665592,0.007118453771746594,0.023348757263908167,0.008372842618641418,0.02026206218075402,0.007490162627816145
1-modal,0.1,1000,4,0.025,25,0.06099514953005691,0.0034295120005664458,0.013826390750652317,0.004527099816729821,0.011901567404154989,0.003825242046463949
1-modal,0.1,1000,4,0.045,25,0.05637978612841979,0.0016898594122620183,0.007878883988293348,0.00206390068583563,0.007286204002517882,0.001827621910287453
1-modal,0.1,1000,4,0.065,25,0.05516662309657808,0.0015703082329919908,0.005821008813072359,0.0014252253773193075,0.0060730409706761645,0.0014132285714330826
1-modal,0.1,1000,4,0.085,25,0.054785472239387456,0.0016526965575269902,0.004755053389382074,0.0010965147986121886,0.005691890113485537,0.0013398898256467245
1-modal,0.1,1000,4,0.1,25,0.05474567571539142,0.0016534848139520733,0.004263715883676159,0.0009140483421700818,0.005652093589489502,0.0012618723972679616
1-modal,0.1,1000,4,0.125,25,0.055005819159065356,0.0016475765239642754,0.0038653406679732038,0.0007445246733816655,0.005912237033163446,0.0011821433657065886
1-modal,0.1,1000,4,0.15,25,0.05543662796437769,0.0016760191091185572,0.003742752950549546,0.0006427564039741269,0.006343045838475777,0.0011546691867599414
1-modal,0.1,1000,4,0.175,25,0.0559628747692527,0.0017200058506187698,0.003769454689963122,0.0005926098840463328,0.0068692926433507875,0.0011262505104029001
1-modal,0.1,1000,4,0.2,25,0.0565431092550647,0.001790729305604351,0.0038867311333305498,0.0005728599882578736,0.0074495271291627856,0.001148271507552853
1-modal,0.1,1000,5,0.015,25,0.052814735558823225,0.0024772962752848404,0.004486479524021401,0.0025440538363717406,0.0037211534329213186,0.001989510030178109
1-modal,0.1,1000,5,0.025,25,0.052701493908303955,0.0016985907020822789,0.004000463694583693,0.0014133741945907084,0.0036079117824020478,0.0012651414972313162
1-modal,0.1,1000,5,0.045,25,0.053079577768454865,0.0014985502320041077,0.0036967056016407873,0.0010120943989471792,0.0039859956425529605,0.001093319893851877
1-modal,0.1,1000,5,0.065,25,0.053526454546293456,0.0014974097282362897,0.0036179943280601756,0.0009379509877367069,0.004432872420391544,0.0011068009350954351
1-modal,0.1,1000,5,0.085,25,0.054055998943668006,0.001552991233934695,0.0036171668450253602,0.0009070871933502678,0.004962416817766101,0.0011424181966254682
1-modal,0.1,1000,5,0.1,25,0.05447959210918687,0.0015722361337231624,0.003674508553234323,0.000903315332580704,0.0053860099832849515,0.0011567854801412954
1-modal,0.1,1000,5,0.125,25,0.05522132923123985,0.0016091999668244776,0.0038528214959403662,0.0008985344875265587,0.006127747105337946,0.0011865204171410285
1-modal,0.1,1000,5,0.15,25,0.05593671886536821,0.0016479623608183635,0.004070844194028261,0.0008829949181259044,0.006843136739466308,0.0011957086706223634
1-modal,0.1,1000,5,0.175,25,0.056663092120019985,0.0017178544089280403,0.004324630139985522,0.0008726326075858096,0.00756950999411807,0.0012357629531429865
1-modal,0.1,1000,5,0.2,25,0.057381510905541416,0.0018149729753632786,0.0046032232811476816,0.0008640927732341732,0.00828792877963951,0.0012886576048029403
1-modal,0.1,1000,6,0.015,25,0.05168078807676785,0.002259981206571259,0.002976400609685863,0.0018558665984166065,0.0025872059508659285,0.0015405379237325308
1-modal,0.1,1000,6,0.025,25,0.05174286957063589,0.0019515059138123286,0.002662500170852357,0.0013672159074953115,0.002649287444733972,0.0012990498334859147
1-modal,0.1,1000,6,0.045,25,0.05232249421811282,0.001733432009209723,0.0026285466658041534,0.0010097587624046606,0.0032289120922109017,0.0011531292799531149
1-modal,0.1,1000,6,0.065,25,0.05295745536985475,0.0015959866442640134,0.0027601307793698117,0.0007803305039270676,0.0038638732439528417,0.0010731918699801897
1-modal,0.1,1000,6,0.085,25,0.05364830881646523,0.001576875087494892,0.0029647057692154728,0.0006873218767501062,0.004554726690563311,0.0010826622282792072
1-modal,0.1,1000,6,0.1,25,0.054168568109555365,0.0015670947425870266,0.003141942816164217,0.000672462493671272,0.005074985983653454,0.001104478153891233
1-modal,0.1,1000,6,0.125,25,0.05503630436837139,0.001586911279924732,0.00348622429920824,0.0007006161309995111,0.005942722242469473,0.0011419529248582532
1-modal,0.1,1000,6,0.15,25,0.05586069931226538,0.001607189888313388,0.0038356136399889424,0.0007357363378040953,0.0067671171863634685,0.001168340342880216
1-modal,0.1,1000,6,0.175,25,0.05668865102147435,0.0016715281747969912,0.004208269966751345,0.0007845574510778428,0.007595068895572431,0.001222242587500669
1-modal,0.1,1000,6,0.2,25,0.05749211023390881,0.0017683053285545292,0.0045875697373477485,0.0008344436539624267,0.008398528108006892,0.0012931741496253612
1-modal,0.1,1000,7,0.015,25,0.052461428184325296,0.002242440544254629,0.003764054954824827,0.0015845856143195925,0.0033678460584233845,0.0014482669523796067
1-modal,0.1,1000,7,0.025,25,0.05232896025553843,0.0019336593725462995,0.003259410209838332,0.001285367452554569,0.0032353781296365143,0.0011974666217074487
1-modal,0.1,1000,7,0.045,25,0.05262603696535746,0.0017556287592885357,0.0029065766134663234,0.0011770153016029633,0.003532454839455557,0.0011885432074853243
1-modal,0.1,1000,7,0.065,25,0.05320278987511455,0.0016839830718597354,0.002931234155292702,0.0010749969993722123,0.004109207749212636,0.0012063005672677837
1-modal,0.1,1000,7,0.085,25,0.05384433320339413,0.0016780981547761613,0.0030701508891287504,0.0009556550801362737,0.004750751077492219,0.0012249918567139658
1-modal,0.1,1000,7,0.1,25,0.054333953123330045,0.0016617291493838788,0.0032245379651763277,0.0008977462156093611,0.005240370997428139,0.0012516125713409015
1-modal,0.1,1000,7,0.125,25,0.055170591359467724,0.0016589387906379433,0.003540901974654302,0.0008283573999557164,0.006077009233565813,0.001268485396288866
1-modal,0.1,1000,7,0.15,25,0.05597998367080134,0.0016507002867141788,0.00388463641642546,0.0007746956345224171,0.006886401544899421,0.0012593479254530008
1-modal,0.1,1000,7,0.175,25,0.056808588189356385,0.0016848204694867343,0.004264711256856493,0.0007586228952551296,0.007715006063454471,0.0012736447605153174
1-modal,0.1,1000,7,0.2,25,0.057619309815271975,0.001752927371457857,0.004653570757615507,0.0007697931281230625,0.008525727689370067,0.001309264381014616
1-modal,0.1,1000,8,0.015,25,0.0536661524084889,0.0029598756091807708,0.004993162387526426,0.002529060855263448,0.004572570282586985,0.0022922048799097227
1-modal,0.1,1000,8,0.025,25,0.053230151042008206,0.0022893031925195232,0.004114592409654369,0.001682275717358984,0.004136568916106286,0.0016571974545393927
1-modal,0.1,1000,8,0.045,25,0.05334346759268413,0.0019835930802396488,0.0035668029857157555,0.001242507296180904,0.004249885466782213,0.0014260788343922386
1-modal,0.1,1000,8,0.065,25,0.05380584012497635,0.001858474357771893,0.003461872481906408,0.0010913510720798312,0.004712257999074442,0.0013785716340442118
1-modal,0.1,1000,8,0.085,25,0.054371512897599145,0.0018354611643144442,0.0035260139260744243,0.001028139631496672,0.0052779307716972375,0.001392819222152298
1-modal,0.1,1000,8,0.1,25,0.054824525906125784,0.0018411158628649032,0.003644033408789085,0.0010374928165909022,0.005730943780223873,0.0014441851167228078
1-modal,0.1,1000,8,0.125,25,0.05559269182160756,0.001862613197420785,0.0038951690464373704,0.0010454111516354895,0.006499109695705648,0.0014944248399051594
1-modal,0.1,1000,8,0.15,25,0.056356498531531456,0.0018815046301449,0.004200651810886914,0.0010434554773874412,0.007262916405629547,0.0015170838144905148
1-modal,0.1,1000,8,0.175,25,0.05714089433667839,0.0019039623736596249,0.004545487840446748,0.0010225364550422594,0.008047312210776482,0.0015251660964982789
1-modal,0.1,1000,8,0.2,25,0.057921362485552866,0.0019499100076402255,0.004903652185257772,0.0009990418664295295,0.008827780359650952,0.001545015851961881
1-modal,0.1,2500,1,0.015,25,0.08668480014200282,0.0031871600476607604,0.025909286328702427,0.0008706173092597109,0.037591218016100915,0.0023241341940650547
1-modal,0.1,2500,1,0.025,25,0.08668480014200282,0.0031871600476607604,0.025909286328702427,0.0008706173092597109,0.037591218016100915,0.0023241341940650547
1-modal,0.1,2500,1,0.045,25,0.08668480014200282,0.0031871600476607604,0.025909286328702427,0.0008706173092597109,0.037591218016100915,0.0023241341940650547
1-modal,0.1,2500,1,0.065,25,0.08668480014200282,0.0031871600476607604,0.025909286328702427,0.0008706173092597109,0.037591218016100915,0.0023241341940650547
1-modal,0.1,2500,1,0.085,25,0.08668506451267338,0.0031867153846348337,0.02590934682468279,0.0008705031259271589,0.03759148238677148,0.0023237135183879756
1-modal,0.1,2500,1,0.1,25,0.08668824783698913,0.0031814656101289075,0.02591018044588177,0.0008689459029215812,0.03759466571108722,0.00231875480869604
1-modal,0.1,2500,1,0.125,25,0.08669441857764934,0.0031743671156500694,0.025913012884558728,0.0008647802153883455,0.03760083645174743,0.0023117223518784873
1-modal,0.1,2500,1,0.15,25,0.08670116796019986,0.003170060709482236,0.025916825959894182,0.0008620831140736908,0.03760758583429795,0.0023068391798278932
1-modal,0.1,2500,1,0.175,25,0.08671540315695489,0.003166585461276024,0.02592496635163146,0.0008612242990000657,0.03762182103105299,0.0023038537859317336
1-modal,0.1,2500,1,0.2,25,0.08673970702577011,0.0031606532471487652,0.02594035795785673,0.0008612179176702143,0.037646124899868204,0.0023009303882737127
1-modal,0.1,2500,2,0.015,25,0.0734893088923656,0.0045969127027756925,0.01964763633339559,0.005489932792963228,0.024395726766463684,0.005086730547900555
1-modal,0.1,2500,2,0.025,25,0.0678029251171263,0.0024877601826197478,0.01318005614401984,0.0020550632526760847,0.01870934299122437,0.00220544458383284
1-modal,0.1,2500,2,0.045,25,0.06555130275456177,0.0023750945982054803,0.010298357112717956,0.00042745646432162905,0.01645772062865985,0.0013375906844859365
1-modal,0.1,2500,2,0.065,25,0.06520296426831561,0.002328974885059129,0.009654991944863599,0.00021769398703658387,0.016109382142413704,0.0012022503883157038
1-modal,0.1,2500,2,0.085,25,0.06524236407651693,0.002277958394714121,0.00947805893653684,0.00022668709079605613,0.01614878195061501,0.0011494406213546759
1-modal,0.1,2500,2,0.1,25,0.06536098043946047,0.0022479476901763264,0.009448855101785733,0.00023547201208223734,0.016267398313558556,0.001136237433696679
1-modal,0.1,2500,2,0.125,25,0.0656181864494389,0.002205925775318312,0.009512708458620676,0.0002436899877759272,0.01652460432353698,0.0011200044822875469
1-modal,0.1,2500,2,0.15,25,0.06595283546060496,0.002185007955033442,0.00964982497321106,0.00025324134972814333,0.016859253334703048,0.0011168376346440256
1-modal,0.1,2500,2,0.175,25,0.06631788037127918,0.0021814011046474868,0.009832472106480493,0.0002635416610649333,0.017224298245377273,0.0011289127976287687
1-modal,0.1,2500,2,0.2,25,0.06671227209773732,0.0021879518262494964,0.010052311801150517,0.00027641662562821767,0.0176186899718354,0.001153882518057858
1-modal,0.1,2500,3,0.015,25,0.09350502006386603,0.012725623202723097,0.04864306184474906,0.013414501709055395,0.04441143793796413,0.011961998277156221
1-modal,0.1,2500,3,0.025,25,0.06906600891837714,0.005335034274279306,0.021747105612388226,0.005136618012240226,0.019972426792475233,0.0046575144030962055
1-modal,0.1,2500,3,0.045,25,0.058661597308827924,0.0024527861338577888,0.00942853337790342,0.0014834260676639878,0.009568015182926007,0.001725568090424979
1-modal,0.1,2500,3,0.065,25,0.05611214487857352,0.0020073957018020804,0.005833446597722111,0.0008058084959810921,0.007018562752671612,0.0012700627161508914
1-modal,0.1,2500,3,0.085,25,0.05529744681370223,0.0018234743759031888,0.004281515158602408,0.0005433718087083398,0.006203864687800324,0.0011501040211419247
1-modal,0.1,2500,3,0.1,25,0.055098491474764935,0.0017616921472595668,0.003656680059899867,0.00044116198731977317,0.006004909348863018,0.0010829654764198309
1-modal,0.1,2500,3,0.125,25,0.055171155552358124,0.0017425070704599472,0.0031237565874746437,0.0003729323050265699,0.0060775734264562195,0.0010653195613236912
1-modal,0.1,2500,3,0.15,25,0.05553524279412206,0.0017334574457599171,0.0029579233610557633,0.00034185162127675585,0.006441660668220146,0.0010356064280699446
1-modal,0.1,2500,3,0.175,25,0.05605804174024692,0.0017408688950581051,0.0030169777586652948,0.0003354454471562351,0.006964459614345011,0.0010225265064379226
1-modal,0.1,2500,3,0.2,25,0.05663485817059575,0.0017525325888312602,0.0031980625559957514,0.00033968940718065004,0.0075412760446938384,0.0010225668730593411
1-modal,0.1,2500,4,0.015,25,0.0704159337081455,0.006818990497245176,0.024344612381583242,0.007072423340720663,0.021322351582243593,0.00661515570364804
1-modal,0.1,2500,4,0.025,25,0.06206903616469757,0.0037569164362318674,0.01498252944756623,0.003992172927283626,0.012975454038795655,0.003537835730828987
1-modal,0.1,2500,4,0.045,25,0.05706754816286803,0.002484404960747771,0.00864628762721067,0.002221925929694351,0.007973966036966118,0.0021830820113431263
1-modal,0.1,2500,4,0.065,25,0.05550543572571664,0.002051918819572627,0.0062112957838822555,0.0014918459035186086,0.006411853599814737,0.0016756842011581815
1-modal,0.1,2500,4,0.085,25,0.05498602357694004,0.0019146391786070637,0.004978999736029637,0.0010800449137776597,0.005892441451038124,0.0014594040012836675
1-modal,0.1,2500,4,0.1,25,0.05493247611846375,0.0018415864498886891,0.004469043674003896,0.0009047872864069875,0.005838893992561845,0.0013510572322777748
1-modal,0.1,2500,4,0.125,25,0.05516738255635275,0.0018121010544451528,0.004054684262718252,0.0007336756042768521,0.006073800430450836,0.0012750630085749913
1-modal,0.1,2500,4,0.15,25,0.05555091384780383,0.0018012488956095176,0.0038961239541479105,0.0006437273076614731,0.00645733172190191,0.0012207143529337607
1-modal,0.1,2500,4,0.175,25,0.05604061922808749,0.0018030947136075195,0.003886716672063031,0.000596998558626372,0.00694703710218558,0.0011719561165837967
1-modal,0.1,2500,4,0.2,25,0.05660044279672711,0.0018268941598683975,0.003969038471714008,0.0005689384462680554,0.007506860670825192,0.0011535609986398103
1-modal,0.1,2500,5,0.015,25,0.05236632150278733,0.002034324973520269,0.003652371014989043,0.0013497862142534019,0.0032727393768854306,0.001440604552956644
1-modal,0.1,2500,5,0.025,25,0.0525675327794429,0.0018848082761074192,0.0036403004170169114,0.0011953252742624098,0.0034739506535409834,0.0013237350846927024
1-modal,0.1,2500,5,0.045,25,0.053098098885742996,0.0018762377363598047,0.0036658216553000487,0.0010214067104462757,0.004004516759841084,0.0012677970654978619
1-modal,0.1,2500,5,0.065,25,0.053689067058297166,0.001858183087139048,0.0036973451110961703,0.0009417245506751586,0.0045954849323952465,0.0012340330372474502
1-modal,0.1,2500,5,0.085,25,0.05428753552447203,0.0018569303917781131,0.003780756767669346,0.0008759916903251614,0.005193953398570125,0.001236369988680773
1-modal,0.1,2500,5,0.1,25,0.05473566059355885,0.0018519159784252325,0.003873732889171486,0.0008423630108179689,0.0056420784676569306,0.0012310170111797805
1-modal,0.1,2500,5,0.125,25,0.05546941939951843,0.0018581083776021635,0.004080462649677392,0.0007991726294832858,0.006375837273616526,0.001229521152367404
1-modal,0.1,2500,5,0.15,25,0.056183128946933454,0.001876787110889128,0.004304109986292888,0.0007805178295334762,0.007089546821031546,0.0012210762807261537
1-modal,0.1,2500,5,0.175,25,0.05689392227248662,0.0019112725166974761,0.004542766409062296,0.0007650114317887446,0.007800340146584717,0.001224154333839999
1-modal,0.1,2500,5,0.2,25,0.05759614249940006,0.001962282108160575,0.0048073794244071575,0.0007549034354741273,0.008502560373498145,0.001244187743195366
1-modal,0.1,2500,6,0.015,25,0.050895038731791103,0.0017435168346100348,0.0017496571610202084,0.0007307941963419788,0.0018014566058891857,0.0008552786749568813
1-modal,0.1,2500,6,0.025,25,0.05119719843040764,0.001682414641102664,0.001801534347328497,0.0006956830553504598,0.002103616304505737,0.0009375677704556296
1-modal,0.1,2500,6,0.045,25,0.05198075662094984,0.0016915121647417075,0.0020958951415246604,0.0006108820847930297,0.002887174495047933,0.0009559721039116944
